ID,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE_34kt,SE_34kt,SW_34kt,NW_34kt,NE_50kt,SE_50kt,SW_50kt,NW_50kt,NE_64kt,SE_64kt,SW_64kt,NW_64kt
AL012010, 2010-06-30T15:00:00Z, T, HU, 24.0, -95.5, 75.0, 958.0, 180.0, 150.0, 100.0, 130.0, 80.0, 80.0, 30.0, 40.0, 50.0, 20.0, 15.0, 15.0
AL162004, 2004-11-28T18:00:00Z, U, EX, 28.7, -45.1, 35.0, 999.0, 300.0, 0.0, 0.0, 360.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL152007, 2007-10-11T12:00:00Z, U, TD, 29.5, -52.6, 30.0, 1011.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL022014, 2014-07-22T06:00:00Z, U, TD, 12.1, -45.7, 30.0, 1012.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112010, 2010-09-21T12:00:00Z, U, HU, 44.8, -54.4, 65.0, 955.0, 400.0, 350.0, 350.0, 350.0, 200.0, 180.0, 140.0, 160.0, 75.0, 45.0, 60.0, 75.0
AL042014, 2014-08-25T12:00:00Z, U, TS, 24.7, -72.7, 50.0, 993.0, 60.0, 120.0, 0.0, 0.0, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL172007, 2007-12-15T12:00:00Z, U, LO, 21.7, -87.4, 30.0, 1007.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL022013, 2013-06-18T00:00:00Z, U, TD, 16.6, -88.6, 30.0, 1007.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL052007, 2007-08-19T06:00:00Z, U, LO, 35.6, -98.8, 50.0, 995.0, 45.0, 45.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL182010, 2010-10-12T12:00:00Z, U, HU, 18.1, -85.6, 75.0, 986.0, 45.0, 60.0, 30.0, 30.0, 20.0, 20.0, 20.0, 20.0, 10.0, 10.0, 10.0, 10.0
AL132012, 2012-09-09T12:00:00Z, U, HU, 33.7, -42.9, 85.0, 976.0, 60.0, 60.0, 50.0, 60.0, 30.0, 40.0, 20.0, 30.0, 20.0, 20.0, 15.0, 20.0
AL082011, 2011-08-19T18:00:00Z, U, TS, 16.0, -84.1, 40.0, 1001.0, 35.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL042013, 2013-07-24T00:00:00Z, U, TD, 13.0, -25.4, 30.0, 1007.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082005, 2005-08-13T18:00:00Z, U, LO, 41.2, -32.0, 25.0, 1012.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082008, 2008-09-05T06:00:00Z, U, TS, 27.2, -77.3, 55.0, 984.0, 275.0, 225.0, 60.0, 120.0, 90.0, 0.0, 20.0, 90.0, 0.0, 0.0, 0.0, 0.0
AL142012, 2012-09-15T18:00:00Z, U, HU, 30.8, -49.1, 70.0, 980.0, 160.0, 160.0, 120.0, 140.0, 50.0, 60.0, 60.0, 60.0, 0.0, 40.0, 35.0, 0.0
AL112017, 2017-09-07T00:00:00Z, U, HU, 19.2, -66.2, 150.0, 916.0, 160.0, 120.0, 90.0, 150.0, 100.0, 70.0, 50.0, 70.0, 50.0, 50.0, 30.0, 45.0
AL152007, 2007-10-12T00:00:00Z, U, TD, 30.0, -50.0, 30.0, 1011.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL042013, 2013-08-01T18:00:00Z, U, DB, 24.2, -78.4, 25.0, 1013.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL122010, 2010-09-19T12:00:00Z, U, TS, 33.9, -51.4, 45.0, 995.0, 150.0, 180.0, 90.0, 105.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL102013, 2013-09-17T00:00:00Z, U, TD, 23.7, -99.2, 25.0, 1006.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL202010, 2010-10-29T18:00:00Z, U, TS, 30.2, -65.8, 55.0, 993.0, 60.0, 75.0, 60.0, 60.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL122013, 2013-10-04T18:00:00Z, U, TS, 25.8, -90.2, 45.0, 1002.0, 100.0, 90.0, 30.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082006, 2006-09-15T18:00:00Z, U, HU, 31.1, -53.5, 80.0, 976.0, 80.0, 90.0, 90.0, 90.0, 40.0, 50.0, 60.0, 60.0, 20.0, 20.0, 30.0, 30.0
AL062006, 2006-08-25T06:00:00Z, U, TD, 13.3, -64.4, 30.0, 1005.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112010, 2010-09-19T18:00:00Z, U, HU, 30.8, -65.9, 70.0, 952.0, 300.0, 250.0, 200.0, 300.0, 180.0, 150.0, 120.0, 150.0, 75.0, 60.0, 60.0, 75.0
AL172008, 2008-11-11T12:00:00Z, U, LO, 21.8, -77.9, 20.0, 1009.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL182011, 2011-10-29T00:00:00Z, U, LO, 21.8, -85.3, 20.0, 1008.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112004, 2004-09-17T00:00:00Z, U, TS, 19.2, -69.4, 60.0, 990.0, 60.0, 60.0, 30.0, 60.0, 30.0, 30.0, 15.0, 30.0, 0.0, 0.0, 0.0, 0.0
AL142012, 2012-09-14T18:00:00Z, U, HU, 28.3, -53.7, 65.0, 984.0, 200.0, 180.0, 60.0, 150.0, 80.0, 50.0, 30.0, 60.0, 30.0, 20.0, 0.0, 0.0
AL122010, 2010-09-21T06:00:00Z, U, LO, 34.4, -44.1, 35.0, 1004.0, 120.0, 90.0, 0.0, 105.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL142010, 2010-09-24T06:00:00Z, U, TS, 18.3, -27.7, 40.0, 1001.0, 40.0, 40.0, 30.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL062010, 2010-08-30T18:00:00Z, U, TS, 41.0, -50.2, 60.0, 973.0, 240.0, 270.0, 240.0, 210.0, 90.0, 150.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0
AL062004, 2004-09-05T06:00:00Z, U, HU, 27.2, -80.2, 90.0, 960.0, 175.0, 160.0, 125.0, 160.0, 125.0, 100.0, 75.0, 120.0, 75.0, 60.0, 40.0, 60.0
AL192017, 2017-11-07T00:00:00Z, U, TS, 30.0, -50.0, 35.0, 1008.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112009, 2009-11-04T12:00:00Z, U, TS, 11.4, -81.8, 35.0, 1004.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL122016, 2016-09-25T00:00:00Z, U, TS, 33.8, -59.3, 55.0, 992.0, 100.0, 150.0, 90.0, 70.0, 60.0, 60.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL062014, 2014-09-21T06:00:00Z, U, LO, 37.1, -30.9, 25.0, 1013.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL252005, 2005-10-22T00:00:00Z, U, HU, 20.6, -86.8, 120.0, 930.0, 175.0, 175.0, 120.0, 150.0, 100.0, 100.0, 75.0, 100.0, 75.0, 75.0, 60.0, 75.0
AL152008, 2008-10-17T18:00:00Z, U, HU, 30.1, -54.4, 65.0, 985.0, 90.0, 90.0, 60.0, 75.0, 60.0, 40.0, 0.0, 40.0, 20.0, 0.0, 0.0, 0.0
AL312005, 2005-12-31T00:00:00Z, U, TS, 25.6, -37.3, 45.0, 1000.0, 175.0, 175.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL182011, 2011-10-29T06:00:00Z, U, LO, 21.5, -84.2, 20.0, 1008.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082008, 2008-09-04T18:00:00Z, U, TS, 25.1, -74.3, 55.0, 989.0, 275.0, 225.0, 30.0, 200.0, 90.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0
AL092017, 2017-08-19T12:00:00Z, U, TD, 13.7, -67.5, 30.0, 1006.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL012012, 2012-05-21T06:00:00Z, U, TS, 30.4, -79.8, 35.0, 1007.0, 40.0, 20.0, 30.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092004, 2004-09-13T12:00:00Z, U, HU, 20.4, -84.1, 140.0, 915.0, 180.0, 150.0, 125.0, 125.0, 125.0, 90.0, 60.0, 75.0, 90.0, 75.0, 40.0, 50.0
AL162005, 2005-09-09T18:00:00Z, U, HU, 29.8, -78.5, 65.0, 983.0, 65.0, 65.0, 65.0, 75.0, 30.0, 35.0, 35.0, 30.0, 0.0, 25.0, 25.0, 0.0
AL122011, 2011-09-11T00:00:00Z, U, EX, 47.3, -37.2, 70.0, 957.0, 200.0, 270.0, 270.0, 160.0, 90.0, 170.0, 170.0, 100.0, 50.0, 70.0, 70.0, 50.0
AL082005, 2005-08-06T18:00:00Z, U, TS, 33.5, -56.7, 50.0, 995.0, 105.0, 60.0, 25.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL022009, 2009-08-16T00:00:00Z, U, TS, 14.4, -50.7, 35.0, 1003.0, 60.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082012, 2012-08-20T06:00:00Z, U, HU, 37.1, -25.0, 65.0, 984.0, 70.0, 100.0, 80.0, 70.0, 40.0, 50.0, 40.0, 40.0, 20.0, 30.0, 20.0, 20.0
AL122012, 2012-09-07T00:00:00Z, U, HU, 26.5, -62.2, 65.0, 982.0, 160.0, 140.0, 100.0, 140.0, 70.0, 60.0, 40.0, 70.0, 30.0, 30.0, 0.0, 30.0
AL022012, 2012-05-31T12:00:00Z, U, LO, 37.1, -70.4, 35.0, 998.0, 0.0, 130.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL122004, 2004-09-22T12:00:00Z, U, HU, 26.2, -49.5, 90.0, 967.0, 250.0, 250.0, 150.0, 200.0, 125.0, 125.0, 75.0, 125.0, 75.0, 75.0, 45.0, 75.0
AL112017, 2017-09-11T12:00:00Z, U, TS, 29.6, -82.7, 50.0, 970.0, 360.0, 230.0, 150.0, 240.0, 140.0, 140.0, 90.0, 120.0, 0.0, 0.0, 0.0, 0.0
AL142011, 2011-09-10T06:00:00Z, U, DB, 16.0, -60.0, 45.0, 1005.0, 150.0, 90.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL172012, 2012-10-19T00:00:00Z, U, EX, 49.2, -36.2, 50.0, 975.0, 180.0, 360.0, 400.0, 180.0, 0.0, 0.0, 220.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL042004, 2004-08-20T06:00:00Z, U, TS, 30.2, -37.0, 35.0, 1010.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL072010, 2010-09-05T06:00:00Z, U, EX, 50.6, -57.5, 50.0, 978.0, 240.0, 240.0, 90.0, 90.0, 120.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL152017, 2017-09-18T00:00:00Z, U, HU, 14.0, -58.0, 75.0, 979.0, 90.0, 60.0, 40.0, 70.0, 30.0, 20.0, 20.0, 20.0, 15.0, 10.0, 10.0, 10.0
AL012011, 2011-06-30T12:00:00Z, U, TS, 21.6, -97.3, 55.0, 993.0, 80.0, 120.0, 40.0, 80.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL122011, 2011-09-10T06:00:00Z, U, HU, 42.2, -56.1, 75.0, 956.0, 200.0, 250.0, 250.0, 160.0, 100.0, 160.0, 145.0, 100.0, 50.0, 70.0, 70.0, 50.0
AL082009, 2009-09-26T06:00:00Z, U, TD, 17.2, -33.3, 30.0, 1008.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL142012, 2012-09-19T12:00:00Z, U, TS, 36.7, -32.0, 50.0, 989.0, 200.0, 150.0, 180.0, 200.0, 0.0, 80.0, 80.0, 60.0, 0.0, 0.0, 0.0, 0.0
AL072006, 2006-09-13T12:00:00Z, U, EX, 45.5, -55.6, 70.0, 967.0, 420.0, 360.0, 300.0, 300.0, 60.0, 125.0, 125.0, 120.0, 0.0, 60.0, 60.0, 60.0
AL052014, 2014-09-03T12:00:00Z, U, LO, 21.8, -98.8, 25.0, 1005.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092004, 2004-09-22T06:00:00Z, U, LO, 25.1, -86.1, 25.0, 1010.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082010, 2010-09-02T06:00:00Z, U, TS, 22.3, -64.9, 45.0, 1001.0, 105.0, 105.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092015, 2015-09-17T00:00:00Z, U, TD, 15.3, -44.8, 25.0, 1008.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092005, 2005-08-11T00:00:00Z, U, TS, 23.3, -59.3, 35.0, 1005.0, 40.0, 40.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092009, 2009-09-30T06:00:00Z, U, EX, 40.3, -35.3, 35.0, 997.0, 0.0, 0.0, 60.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL072006, 2006-09-15T06:00:00Z, U, EX, 49.7, -35.8, 45.0, 982.0, 240.0, 390.0, 390.0, 300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL072009, 2009-09-11T00:00:00Z, U, HU, 17.2, -35.1, 80.0, 975.0, 90.0, 90.0, 60.0, 90.0, 45.0, 45.0, 20.0, 30.0, 20.0, 20.0, 10.0, 20.0
AL072017, 2017-08-07T00:00:00Z, U, TS, 16.1, -82.7, 35.0, 1006.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL062010, 2010-08-31T00:00:00Z, U, LO, 41.1, -48.0, 60.0, 976.0, 240.0, 300.0, 300.0, 240.0, 90.0, 150.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0
AL172005, 2005-09-17T18:00:00Z, U, TS, 13.5, -54.9, 35.0, 1007.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL012009, 2009-05-30T06:00:00Z, U, LO, 41.0, -58.6, 25.0, 1007.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092011, 2011-08-23T00:00:00Z, U, HU, 19.7, -68.8, 80.0, 981.0, 160.0, 70.0, 50.0, 100.0, 70.0, 30.0, 30.0, 70.0, 25.0, 0.0, 0.0, 35.0
AL172005, 2005-09-24T06:00:00Z, U, LO, 28.6, -62.8, 25.0, 1004.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL092005, 2005-08-12T06:00:00Z, U, TS, 27.2, -65.1, 55.0, 998.0, 50.0, 50.0, 20.0, 50.0, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL202011, 2011-09-02T00:00:00Z, U, TS, 37.5, -63.8, 35.0, 1005.0, 60.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL072008, 2008-08-29T06:00:00Z, U, TS, 18.0, -77.7, 55.0, 990.0, 120.0, 120.0, 40.0, 60.0, 40.0, 20.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0
AL112016, 2016-09-15T00:00:00Z, U, TS, 31.9, -80.1, 40.0, 1007.0, 100.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL032004, 2004-08-14T12:00:00Z, U, HU, 32.3, -79.7, 65.0, 988.0, 75.0, 100.0, 40.0, 40.0, 50.0, 75.0, 0.0, 0.0, 25.0, 40.0, 0.0, 0.0
AL092008, 2008-09-13T12:00:00Z, U, HU, 30.3, -95.2, 85.0, 959.0, 125.0, 180.0, 125.0, 60.0, 75.0, 90.0, 60.0, 45.0, 50.0, 45.0, 30.0, 20.0
AL032009, 2009-08-25T12:00:00Z, U, EX, 51.2, -23.8, 60.0, 980.0, 225.0, 275.0, 240.0, 150.0, 100.0, 175.0, 75.0, 75.0, 0.0, 0.0, 0.0, 0.0
AL152007, 2007-10-12T18:00:00Z, U, TD, 30.5, -49.4, 25.0, 1012.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL142010, 2010-09-25T06:00:00Z, U, HU, 21.3, -28.0, 70.0, 986.0, 50.0, 40.0, 30.0, 40.0, 20.0, 15.0, 10.0, 20.0, 10.0, 10.0, 0.0, 10.0
AL072016, 2016-08-31T18:00:00Z, U, HU, 34.5, -47.9, 95.0, 965.0, 130.0, 150.0, 120.0, 90.0, 70.0, 90.0, 60.0, 50.0, 40.0, 50.0, 40.0, 30.0
AL062015, 2015-09-03T00:00:00Z, U, TS, 20.4, -32.2, 35.0, 1006.0, 60.0, 30.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL172007, 2007-12-12T18:00:00Z, U, TD, 19.0, -75.7, 30.0, 1008.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112004, 2004-09-21T00:00:00Z, U, HU, 27.4, -70.8, 75.0, 982.0, 90.0, 90.0, 90.0, 90.0, 60.0, 60.0, 60.0, 60.0, 20.0, 20.0, 20.0, 20.0
AL082016, 2016-08-27T00:00:00Z, U, LO, 30.7, -65.0, 20.0, 1012.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL162011, 2011-10-01T18:00:00Z, U, HU, 30.7, -62.9, 110.0, 946.0, 180.0, 180.0, 80.0, 90.0, 60.0, 60.0, 40.0, 40.0, 30.0, 30.0, 20.0, 20.0
AL182011, 2011-10-25T00:00:00Z, U, HU, 17.2, -83.2, 75.0, 982.0, 60.0, 60.0, 75.0, 100.0, 25.0, 20.0, 25.0, 35.0, 15.0, 10.0, 0.0, 15.0
AL052004, 2004-08-15T12:00:00Z, U, TS, 11.8, -60.8, 45.0, 1009.0, 90.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082006, 2006-09-22T12:00:00Z, U, EX, 56.5, -18.5, 55.0, 976.0, 300.0, 200.0, 150.0, 360.0, 45.0, 60.0, 0.0, 180.0, 0.0, 0.0, 0.0, 0.0
AL102005, 2005-08-15T12:00:00Z, U, LO, 14.6, -49.3, 25.0, 1010.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082006, 2006-09-23T06:00:00Z, U, EX, 52.5, -20.0, 40.0, 986.0, 0.0, 0.0, 300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL192005, 2005-09-30T12:00:00Z, U, TD, 11.8, -32.7, 25.0, 1009.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL162011, 2011-09-20T18:00:00Z, U, TD, 12.2, -38.6, 30.0, 1007.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL062004, 2004-09-02T18:00:00Z, U, HU, 23.8, -74.3, 115.0, 948.0, 160.0, 140.0, 120.0, 160.0, 120.0, 100.0, 75.0, 100.0, 70.0, 60.0, 45.0, 60.0
AL072016, 2016-08-23T12:00:00Z, U, TS, 13.5, -33.4, 55.0, 1003.0, 60.0, 40.0, 30.0, 60.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL142017, 2017-09-27T12:00:00Z, U, HU, 30.3, -56.6, 100.0, 963.0, 80.0, 60.0, 60.0, 70.0, 50.0, 40.0, 40.0, 50.0, 30.0, 25.0, 25.0, 30.0
AL032014, 2014-08-04T00:00:00Z, U, TS, 24.1, -73.1, 55.0, 1007.0, 140.0, 100.0, 0.0, 40.0, 40.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL172005, 2005-09-22T06:00:00Z, U, TS, 23.8, -56.8, 35.0, 1003.0, 75.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL022004, 2004-08-13T12:00:00Z, U, TD, 35.5, -76.5, 25.0, 1008.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL072011, 2011-08-16T12:00:00Z, U, LO, 37.1, -58.1, 40.0, 1008.0, 30.0, 45.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL012007, 2007-05-13T06:00:00Z, U, LO, 30.1, -76.0, 25.0, 1006.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL042013, 2013-07-24T18:00:00Z, U, TS, 14.4, -30.8, 45.0, 1004.0, 40.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL072017, 2017-08-08T12:00:00Z, U, TS, 19.6, -88.9, 40.0, 998.0, 160.0, 90.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL042013, 2013-08-03T00:00:00Z, U, TD, 28.4, -79.3, 30.0, 1013.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL012016, 2016-01-11T18:00:00Z, U, EX, 30.0, -42.5, 50.0, 982.0, 400.0, 120.0, 240.0, 400.0, 240.0, 60.0, 70.0, 240.0, 0.0, 0.0, 0.0, 0.0
AL092005, 2005-08-11T12:00:00Z, U, TS, 24.7, -61.7, 45.0, 1001.0, 50.0, 50.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL292005, 2005-11-25T12:00:00Z, U, TS, 23.3, -39.6, 55.0, 982.0, 120.0, 120.0, 140.0, 140.0, 50.0, 50.0, 30.0, 50.0, 0.0, 0.0, 0.0, 0.0
AL072005, 2005-07-24T12:00:00Z, U, TS, 21.0, -95.8, 35.0, 1008.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112016, 2016-09-14T06:00:00Z, U, TS, 30.5, -81.7, 40.0, 1011.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL122015, 2015-11-13T06:00:00Z, U, EX, 40.8, -47.5, 45.0, 985.0, 620.0, 460.0, 180.0, 220.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL162016, 2016-11-25T00:00:00Z, U, HU, 10.9, -84.9, 65.0, 992.0, 50.0, 40.0, 40.0, 50.0, 20.0, 10.0, 10.0, 20.0, 10.0, 0.0, 0.0, 10.0
AL032014, 2014-08-08T00:00:00Z, U, EX, 47.4, -46.6, 35.0, 1001.0, 0.0, 140.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL042014, 2014-08-24T18:00:00Z, U, TS, 24.0, -73.0, 45.0, 1001.0, 60.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL062017, 2017-07-31T12:00:00Z, U, TS, 27.5, -83.1, 45.0, 1003.0, 20.0, 50.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL082008, 2008-09-03T06:00:00Z, U, TS, 20.2, -72.4, 50.0, 991.0, 225.0, 175.0, 50.0, 150.0, 60.0, 60.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0
AL032007, 2007-08-01T12:00:00Z, U, EX, 46.0, -54.5, 55.0, 990.0, 90.0, 175.0, 60.0, 60.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL112015, 2015-10-11T06:00:00Z, U, EX, 42.2, -11.3, 30.0, 1000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL152017, 2017-09-18T12:00:00Z, U, HU, 14.5, -59.7, 100.0, 967.0, 110.0, 90.0, 70.0, 90.0, 30.0, 30.0, 30.0, 30.0, 15.0, 15.0, 15.0, 15.0
AL102016, 2016-09-16T00:00:00Z, U, TS, 41.2, -46.8, 45.0, 998.0, 150.0, 150.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL142007, 2007-10-02T12:00:00Z, U, LO, 18.2, -42.6, 20.0, 1010.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL142008, 2008-10-13T18:00:00Z, U, TD, 17.2, -40.3, 30.0, 1007.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
AL032006, 2006-07-21T12:00:00Z, U, TS, 42.4, -68.4, 40.0, 1002.0, 75.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
